File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
scripts/phase_l_triple_judge.py,write_status,write_status,398,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,write_verdict_md,write_verdict_md,405,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,union_issues,union_issues,435,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,agreement,agreement,453,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,build_fix_prompt,build_fix_prompt,476,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,dispatch_fix,dispatch_fix,504,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,launch_blender_foreground,launch_blender_foreground,531,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,run_node,run_node,561,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/phase_l_triple_judge.py,main,main,716,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,ADD_LIVE_BLENDER_GOLDEN_ARTIFACTS,"Manual script classification: scene/node build tooling can produce assets, but the callable row has no live Blender golden screenshot or node-graph regression proof attached.","B requires deterministic scene artifacts, camera captures, and node-graph diff checks tied to CI or a reproducible validation run.",Codex local manual review
scripts/regrade_verified_r10.py,parse_grade,parse_grade,31,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/regrade_verified_r10.py,cap_grade,cap_grade,39,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/regrade_verified_r10.py,line_map,line_map,45,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/regrade_verified_r10.py,tracked_files,tracked_files,59,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/regrade_verified_r10.py,wiring_rows,wiring_rows,73,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/regrade_verified_r10.py,main,main,165,function,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallableDef,CallableDef,38,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallableDef.qualified_name,qualified_name,46,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallSite,CallSite,51,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallableVisitor,CallableVisitor,57,class,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallableVisitor.__init__,__init__,58,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
scripts/scan_callable_wiring.py,CallableVisitor.visit_ClassDef,visit_ClassDef,63,method,script,R13_batch_generic_script_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,KEEP_AS_TOOLING_ADD_CI_GATE_OR_DEPRECATE,"Manual script classification: audit/build helper, not runtime terrain generation. These callables should be graded as tooling unless wired into a required verification command.","B requires a maintained CI/runbook entry, deterministic output schema, and tests for stale audit rows or command failure modes.",Codex local manual review
