Review Source,File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap,Output Proof Present,Strict AAA Output Grade,Strict AAA Output Gate
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_drawbridge_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_well_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_ladder_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_scaffolding_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_sacrificial_circle_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_corruption_crystal_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_veil_tear_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_soul_cage_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_blood_fountain_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_bone_throne_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_dark_obelisk_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_spider_web_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_coffin_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_gibbet_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_urn_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_crate_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_sack_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_basket_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_treasure_pile_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_potion_bottle_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_scroll_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_lantern_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
local_generic_script_other,veilbreakers_terrain/procedural_meshes.py,generate_brazier_mesh,D+,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",No,C,BELOW_B_REMEDIATION_REQUIRED
