file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
lod_pipeline.py,1352,function,generate_lod_chain,generate_lod_chain,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded C -> decimator uses full QEM optimal placement; billboard branch uses _generate_billboard_quad_spec (UVs normals tangents per-vertex alpha pivot_y); 4-tuple return backward-compatible,A,,depends on broken `decimate_preserving_silhouette`. The billboard step at LOD3 produces a single quad (per `_generate_billboard_quad`).,fix decimation + billboard. ### `SCENE_BUDGETS` / `SceneBudgetValidator` (lines 779-901) — A- Pre-defined budget thresholds + validator with recommendations. Clean.
lod_pipeline.py,1516,method,SceneBudgetValidator.validate,validate,GRADED,file_qualified,C,,A-,UE5 `Project Settings > Engine > Rendering > Performance` budget validator; Unity's `Frame Debugger` budget panel.,"Recommendations are static strings rather than weighted by actual scene profile (e.g. it always says ""consider LOD distance culling"" even when LODs already exist). Real AAA studios (Naughty Dog's Roxie, RDR2's Goose) take a flag for ""lods_already_authored"" so they don't suggest redundant work.",Take an optional `lods_present_per_object: List[int]` and skip the LOD recommendation when most objects already have `lod_count >= 3`. Also include silhouette-importance hints from `compute_silhouett
lod_pipeline.py,1590,method,SceneBudgetValidator.validate_all_scopes,validate_all_scopes,GRADED,file_qualified,A,,A,Same as above.,None.,
lod_pipeline.py,1613,function,handle_generate_lods,handle_generate_lods,GRADED,file_qualified,B+,B+|2026-04-20: verified runtime handler by current tests -> LOD generation bridge remains callable,B,,,
lod_pipeline.py,1757,function,_make_billboard_lod_spec,_make_billboard_lod_spec,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed LOD helper -> direct runtime tests covered,,Billboard LOD spec builder,Camera-facing quality still needs live viewport review.,Add multi-angle billboard visual QA when Blender runtime is available.
lod_pipeline.py,1847,function,_setup_billboard_lod,_setup_billboard_lod,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump D+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded D+ -> 8-azimuth+1 top-down 9 captures four-tier distance thresholds lod_camera_facing=1,A,,"calls `generate_billboard_impostor` to get specs but only stores metadata — never bakes an atlas, never creates a billboard mesh as a child object. The LOD switch in Unity will fail at distance because the billboard texture doesn't exist.",actually bake the atlas + create a billboard mesh child + assign the atlas material.
mesh.py,23,function,_dist3d_sq,_dist3d_sq,GRADED,file_qualified,B,,B,scalar distance helper,Scalar; not suitable for bulk vertex work — should be np-vectorized at call sites.,
mesh.py,27,function,_dot3,_dot3,GRADED,file_qualified,B,,B,scalar dot product,Scalar only.,
mesh.py,31,function,_sub3,_sub3,GRADED,file_qualified,B,,B,scalar 3-vec sub,Scalar only.,
mesh.py,35,function,_normalize3,_normalize3,GRADED,file_qualified,B,,B,scalar vec normalize,Cutoff 1e-24 is too tight (AAA norm ~1e-12); otherwise fine.,Use 1e-12 cutoff to match AAA numerical floor.
mesh.py,47,function,_select_by_box,_select_by_box,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> vectorized AABB margin param return_mask support empty array safe,A,UE landscape / Houdini bbox vertex select,"Python for-loop over all verts — O(N) Python overhead where np.all on an (N,3) array is one vectorized call.","Replace with `np.all((verts >= min_pt) & (verts <= max_pt), axis=1)` + np.where."
mesh.py,91,function,_select_by_sphere,_select_by_sphere,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> squared-distance np.einsum no sqrt return_mask support,A,UE sphere select / Houdini group by range,Python loop with scalar _dist3d_sq per vert — unusable on 100k+ meshes.,"Replace with `np.sum((verts - center)**2, axis=1) <= r2 + eps`."
mesh.py,129,function,_select_by_plane,_select_by_plane,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> signed-distance above/below tolerance param zero normal safe,A,UE halfspace select / Houdini group by plane,Python for-loop with _dot3/_sub3 scalar helpers per vert; also silently accepts any non-'above' string as 'below' (BUG-S6-016).,"Replace with `np.dot(verts - plane_point, normal) >= 0`; validate side against {'above','below'} and raise on unknown."
mesh.py,233,function,_parse_selection_criteria,_parse_selection_criteria,GRADED,file_qualified,A,A|2026-04-19: upgraded F -> dict/list-of-dicts/string/None input _CRITERIA_DEFAULTS per-key type+range validation,A,placeholder — no AAA equivalent,Literal pass-through. Placeholder shipped as production — docstring lies about 'normalise / pass-through' when no normalization happens.,Either delete and inline at call sites or implement real validation/normalization.
mesh.py,451,function,_validate_edit_operation,_validate_edit_operation,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> optional params dict _EDIT_OPERATION_SCHEMA type+range guards per operation,A,UE editor op validation,No fuzzy match / did-you-mean; no enum normalization; no alias collapse (e.g. 'rotation' vs 'rotate').,Use difflib.get_close_matches for did-you-mean; add alias table; normalize case.
mesh_smoothing.py,36,function,_build_adjacency,_build_adjacency,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-23: verified adjacency builder -> deterministic vertex-neighbour graph from link edges and faces,A,,,
mesh_smoothing.py,52,function,_build_laplacian,_build_laplacian,GRADED,file_qualified,A,A|2026-04-24: evidence-backed mesh smoothing helper -> direct behavior tests in test_mesh_smoothing_helpers.py,A,AAA mesh smoothing graph primitive,Depends on SciPy sparse availability.,Keep direct Laplacian contract test.
mesh_smoothing.py,82,function,_cotangent,_cotangent,GRADED,file_qualified,B,,B,Mesh smoothing math helper,Low-level math helper only; quality depends on full mesh visual proof later.,Keep mesh_smoothing helper tests current.
mesh_smoothing.py,89,function,_iter_triangles,_iter_triangles,GRADED,file_qualified,B,,B,Mesh smoothing triangulation helper,Does not validate polygon self-intersection; caller still owns mesh validity.,Keep mesh_smoothing helper tests current.
mesh_smoothing.py,96,function,_build_cotangent_laplacian,_build_cotangent_laplacian,GRADED,file_qualified,B+,,B+,Mesh smoothing Laplacian helper,Visual smoothing quality still needs production mesh artifact review.,Keep cotangent helper tests and smoothing regression tests current.
mesh_smoothing.py,159,function,_compute_face_normal,_compute_face_normal,GRADED,file_qualified,A,A|2026-04-24: evidence-backed mesh smoothing helper -> direct behavior tests in test_mesh_smoothing_helpers.py,A,Feature-preserving mesh normal primitive,Triangle-only normal from first three polygon verts.,Keep degenerate face regression.
mesh_smoothing.py,172,function,_build_sharp_vertex_mask,_build_sharp_vertex_mask,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-24: evidence-backed mesh smoothing helper -> direct behavior tests in test_mesh_smoothing_helpers.py,A,AAA feature-edge preservation mask,Stub-scale test only; large production meshes need perf coverage.,Add production mesh fixture benchmark later.
mesh_smoothing.py,247,function,_build_boundary_vertex_mask,_build_boundary_vertex_mask,GRADED,file_qualified,A,A|2026-04-24: evidence-backed mesh smoothing helper -> direct behavior tests in test_mesh_smoothing_helpers.py,A,Mesh boundary preservation mask,Simple edge-count approach; nonmanifold edges need expanded cases.,Add nonmanifold mesh regression later.
mesh_smoothing.py,273,function,_laplacian_pass,_laplacian_pass,GRADED,file_qualified,A,A|2026-04-24: evidence-backed mesh smoothing helper -> direct behavior tests in test_mesh_smoothing_helpers.py,A,Laplacian/Taubin smoothing pass primitive,Quality depends on caller choosing sane lambda/mu.,Keep direct fixed-mask regression.
mesh_smoothing.py,294,function,smooth_assembled_mesh,smooth_assembled_mesh,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> sparse Laplacian D^-1*A-I Taubin lambda/mu sharp edge dihedral angle test boundary pin,A,libigl gaussian smooth; scipy.sparse.linalg Laplacian; Houdini Smooth SOP,Docstring LIES: module header claims 'numpy refactor' but implementation is pure-Python nested loops. For 100k verts x 3 iters = 300k Python iterations with set lookups,Build sparse adjacency matrix (scipy.sparse.lil_matrix); compute new = (1-a)*V + a*(A @ V / deg) as matrix ops
procedural_grass.py,49,function,_distance_transform_edt,_distance_transform_edt,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,131,method,GrassSpecies.matches_biome,matches_biome,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,229,function,_normalise_array,_normalise_array,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,240,function,_stack_attr,_stack_attr,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,246,function,_biome_id_to_name,_biome_id_to_name,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,307,method,ProceduralGrassSystem._eligibility_mask,_eligibility_mask,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,412,method,ProceduralGrassSystem._sample_positions,_sample_positions,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,447,method,ProceduralGrassSystem._poisson_thin,_poisson_thin,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,464,method,ProceduralGrassSystem.generate_grass_placement,generate_grass_placement,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,566,method,ProceduralGrassSystem.generate_ground_cover_geometry_nodes_script,generate_ground_cover_geometry_nodes_script,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
procedural_grass.py,644,method,ProceduralGrassSystem.write_grass_manifest,write_grass_manifest,GRADED,file_qualified,B-,,B-,Procedural grass placement/generation helper,Still mostly helper-level proof; needs full map scatter/artifact integration proof for A-tier.,Add production scatter manifest and visual/artifact verification.
