file,line,callable,kind,domain,subdomain,criticality,current_grade,grade_status,match_mode,upgrade_tier,verification_risk_level,verification_evidence_types,best_practice_authorities,best_practice_contract,when_to_use,do_not_use_for,required_callable_setup,upgrade_actions,validation_gates,anti_patterns_to_block,required_output_artifacts,implementation_phase
terrain_caves.py,3604,pass_caves,function,heightfield_geomorph,landform_layers,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,3967,register_bundle_f_passes,function,heightfield_geomorph,landform_layers,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,3997,get_cave_entrance_specs,function,heightfield_geomorph,landform_layers,critical,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,4071,_build_synthetic_state,function,heightfield_geomorph,landform_layers,critical,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,4168,_fbm_noise,function,heightfield_geomorph,landform_layers,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,4192,_cone_verts_faces,function,heightfield_geomorph,landform_layers,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_caves.py,4240,_face_normal,function,terrain_texturing,material_layering,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini texture layers;Adobe Substance material graphs;Quixel/Megascans PBR;Unreal/Unity height blends,"Texture layers separate normalized material weights from PBR maps, color space, height blending, tiling, texel density, weathering, and displacement policy.","Use when building terrain material weights, splatmaps, PBR maps, Substance/Quixel-style layers, shader metadata, or texture QA.","Do not use to change terrain height, scatter assets, or hide missing hydrology/geology channels behind color noise.","Callable must preserve base color, normal, roughness, height/displacement, AO, metallic/mask maps, color-space metadata, and source masks.",Add TerrainTextureLayerStack; wire Substance/Quixel-style maps; validate non-color data and height-blend inputs.,pbr_channel_presence|weight_sum|texel_density|color_space|normal_map|height_blend|visual_debug_maps,flat_color_only|slope_only_texture_selection|missing_normal_roughness_height_ao|wrong_color_space,material_weights.exr|base_color.png|normal.png|roughness.png|height.png|ao.png|texture_manifest.json,"Phase 6,9C,9D"
terrain_caves.py,4261,_triplanar_uv,function,mesh_blender,mesh_quality,high,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Blender Python API;Blender Geometry Nodes named attributes;Blender MCP execution pattern,"Blender operations expose typed recipes for heightfield meshes, named attributes, materials, scatter instances, water layers, screenshots, and scene-read QA.","Use when applying validated terrain artifacts inside Blender, reading scene state, creating mesh attributes, importing GLB, or capturing visual proof.",Do not use raw bpy as the primary procedural terrain generator when a typed pipeline/domain callable should own the logic.,Raw bpy execution is debug/admin only; production callables need typed payload schemas and audit logs.,Add recipe-level MCP handlers; validate scene state after each recipe; log screenshots and changed objects.,dispatch_tests|blender_optional_tests|scene_read_contract|screenshot_qa|attribute_presence,unchecked_raw_bpy|silent_scene_mutation|missing_named_attributes|no_screenshot_proof,blender_recipe_log.json|scene_contract.json|viewport_capture.png|attribute_report.json,Phase 9
terrain_caves.py,4282,_build_chamber_mesh_geometry,function,mesh_blender,mesh_quality,high,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Blender Python API;Blender Geometry Nodes named attributes;Blender MCP execution pattern,"Blender operations expose typed recipes for heightfield meshes, named attributes, materials, scatter instances, water layers, screenshots, and scene-read QA.","Use when applying validated terrain artifacts inside Blender, reading scene state, creating mesh attributes, importing GLB, or capturing visual proof.",Do not use raw bpy as the primary procedural terrain generator when a typed pipeline/domain callable should own the logic.,Raw bpy execution is debug/admin only; production callables need typed payload schemas and audit logs.,Add recipe-level MCP handlers; validate scene state after each recipe; log screenshots and changed objects.,dispatch_tests|blender_optional_tests|scene_read_contract|screenshot_qa|attribute_presence,unchecked_raw_bpy|silent_scene_mutation|missing_named_attributes|no_screenshot_proof,blender_recipe_log.json|scene_contract.json|viewport_capture.png|attribute_report.json,Phase 9
terrain_caves.py,4727,_build_chamber_mesh,function,mesh_blender,mesh_quality,high,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Blender Python API;Blender Geometry Nodes named attributes;Blender MCP execution pattern,"Blender operations expose typed recipes for heightfield meshes, named attributes, materials, scatter instances, water layers, screenshots, and scene-read QA.","Use when applying validated terrain artifacts inside Blender, reading scene state, creating mesh attributes, importing GLB, or capturing visual proof.",Do not use raw bpy as the primary procedural terrain generator when a typed pipeline/domain callable should own the logic.,Raw bpy execution is debug/admin only; production callables need typed payload schemas and audit logs.,Add recipe-level MCP handlers; validate scene state after each recipe; log screenshots and changed objects.,dispatch_tests|blender_optional_tests|scene_read_contract|screenshot_qa|attribute_presence,unchecked_raw_bpy|silent_scene_mutation|missing_named_attributes|no_screenshot_proof,blender_recipe_log.json|scene_contract.json|viewport_capture.png|attribute_report.json,Phase 9
terrain_caves.py,4820,_bezier_cubic,function,heightfield_geomorph,landform_layers,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
