file,line,callable,kind,domain,current_grade,target_grade,status,priority,match_mode,best_practice_focus,known_weakness,existing_upgrade_hint,upgrade_path,validation_gates,research_refs
terrain_dem_import.py,247,_load_geotiff,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_dem_import.py,324,read_tag,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_dem_import.py,376,_egm96_undulation_m,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_dem_import.py,390,import_dem_tile,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"**No real GeoTIFF / SRTM support.** This is `.npy` only. The docstring claims ""If ``source.url_or_path`` is an existing ``.npy`` file on disk"" — and that's all it does.; AAA gap: Real DEM tools (Houdini's HeightField Project, Gaea's ""Real Terrain"" import) consume GeoTIFF + SRTM HGT + LIDAR LAS. Thi…",Add rasterio for GeoTIFF; add HGT/SRTM byte parsing.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: **No real GeoTIFF / SRTM support.** This is `.npy` only. The docstring claims ""If ``source.url_or_path`` is an existing ``.npy`` file on disk"" — and that's all it does.; AAA gap: Real DEM tools (Houdini's HeightField Project, Gaea's ""Real Terrain"" import) consume GeoTIFF + SRTM HGT + LIDAR LAS. Thi… Targeted upgrade hint: Add rasterio for GeoTIFF; add HGT/SRTM byte parsing. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_dem_import.py,511,resample_dem_to_tile_grid,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_dem_import.py,552,normalize_dem_to_world_range,function,mesh,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Topology quality + LOD stability,,,"1) Topology quality + LOD stability. 2) Protect silhouette and feature edges, enforce normal and tangent correctness, and validate LOD transition error budgets. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/geometry-scripting-through-blueprints-in-unreal-engine|https://www.ea.com/frostbite/news/adaptive-hardware-accelerated-terrain-tessellation
terrain_destructibility_patches.py,30,detect_destructibility_patches,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,"Magic numbers (`0.6` hardness threshold, `10/200` hp range). Material_id taken from FIRST cell of block — could be misleading for mixed-biome blocks.",Per-block dominant biome via mode; expose magic numbers as params.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: Magic numbers (`0.6` hardness threshold, `10/200` hp range). Material_id taken from FIRST cell of block — could be misleading for mixed-biome blocks. Targeted upgrade hint: Per-block dominant biome via mode; expose magic numbers as params.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_destructibility_patches.py,155,export_destructibility_json,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_determinism_ci.py,41,_snapshot_channel_hashes,function,validation,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
terrain_determinism_ci.py,62,_clone_state,function,validation,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
terrain_determinism_ci.py,67,_hash_full_state,function,validation,,A,MISSING,P0,none,Gate quality with measurable thresholds,,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
terrain_determinism_ci.py,100,run_determinism_check,function,validation,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Gate quality with measurable thresholds,`baseline_state.intent = baseline_state.intent` (line 87) — no-op assignment that's a comment-equivalent. Should be removed for clarity.,,"1) Gate quality with measurable thresholds. 2) Convert heuristic checks into explicit pass or fail metrics, visual diffs, and reproducibility locks. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: `baseline_state.intent = baseline_state.intent` (line 87) — no-op assignment that's a comment-equivalent. Should be removed for clarity. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://help.world-machine.com/topic/build-4046-hurricane-ridge-final/
